PATHWAY SORTORDER	BIOCHEMICAL	SUPER PATHWAY	SUB PATHWAY	COMP ID	PLATFORM	CHEMICAL ID	RI	MASS	CAS	PUBCHEM	KEGG	                                      Group HMDB
1198	hexanoylcarnitine	Lipid	Fatty Acid Metabolism(Acyl Carnitine)	32328	LC/MS Pos	100000781	3194	260.18564	6920-35-0	6426853		HMDB00705
1187	hexanoylglycine	Lipid	Fatty Acid Metabolism(Acyl Glycine)	35436	LC/MS Neg	100001527	2900	172.09791	24003-67-6	99463		HMDB00701
2597	hippurate	Xenobiotics	Benzoate Metabolism	15753	LC/MS Neg	100000014	2106.9	178.05096	495-69-2	464	C01586	HMDB00714
52	histidine	Amino Acid	Histidine Metabolism	59	LC/MS Neg	355	755.9	154.0622	5934-29-2	6274	C00135	HMDB00177
327	homoarginine	Amino Acid	Urea cycle; Arginine and Proline Metabolism	22137	LC/MS Polar	100000961	5123	187.12005	156-86-5	9085	C01924	HMDB00670
2887	homocitrate	Xenobiotics	Food Component/Plant	39601	LC/MS Neg	100002554	578	205.03537	320573-06-6	439459	C01251	HMDB03518
328	homocitrulline	Amino Acid	Urea cycle; Arginine and Proline Metabolism	22138	LC/MS Pos	100000963	821.7	190.11862	1190-49-4	65072	C02427	HMDB00679
2888	homostachydrine*	Xenobiotics	Food Component/Plant	33009	LC/MS Pos	100001550	1211	158.11756	1195-94-4	441447	C08283	HMDB33433
723	HWESASXX*	Peptide	Polypeptide	32836	LC/MS Pos	100001327	3572.3	471.73762				
58	hydantoin-5-propionic acid	Amino Acid	Histidine Metabolism	40473	LC/MS Pos	100002514	1494	173.05569	5624-26-0	782	C05565	HMDB01212
3175	hydroquinone sulfate	Xenobiotics	Drug	35322	LC/MS Neg	100001604	1395	188.98631	123-31-9	161220	C00530	HMDB02434
1196	hydroxybutyrylcarnitine*	Lipid	Fatty Acid Metabolism(Acyl Carnitine)	43264	LC/MS Pos	100003926	1477	248.14925		53481617		HMDB13127
2676	hydroxycotinine	Xenobiotics	Tobacco Metabolite	38661	LC/MS Pos	100002717	1275	193.09716	34834-67-8	10219774		HMDB01390
1798	hyocholate	Lipid	Secondary Bile Acid Metabolism	34093	LC/MS Neg	100001279	5046	407.28029	547-75-1	92805	C17649	HMDB00760
313	hypotaurine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	590	LC/MS Polar	358	2763.4	108.01247	300-84-5	107812	C00519	HMDB00965
2358	hypoxanthine	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing	3127	LC/MS Neg	171	1291.2	135.03123	68-94-0	790	C00262	HMDB00157
3081	ibuprofen	Xenobiotics	Drug	17799	LC/MS Pos	1487	5300	224.16451	15687-27-1	3672	D00126	HMDB01925
3080	ibuprofen acyl glucuronide	Xenobiotics	Drug	38366	LC/MS Neg	100002406	4976	381.15549	115075-59-7	163959		
63	imidazole lactate	Amino Acid	Histidine Metabolism	15716	LC/MS Pos	100000263	782.7	157.06077	14403-45-3	440129	C05568	HMDB02320
62	imidazole propionate	Amino Acid	Histidine Metabolism	40730	LC/MS Pos	100003434	1020	141.06586	1074-59-5	70630		HMDB02271
231	indole-3-carboxylic acid	Amino Acid	Tryptophan Metabolism	38116	LC/MS Neg	100002185	1708.8	160.0404	771-50-6	69867	C19837	HMDB03320
196	indoleacetate	Amino Acid	Tryptophan Metabolism	27513	LC/MS Pos	100001034	3766.3	176.07061	6505-45-9	802	C00954	HMDB00197
224	indoleacetylglutamine	Amino Acid	Tryptophan Metabolism	42087	LC/MS Neg	100001731	2535	302.11463		25200879		HMDB13240
2891	indoleacrylate	Xenobiotics	Food Component/Plant	22114	LC/MS Neg	100000800	2511	186.05605	1204-06-4	15030923		HMDB00734
222	indolebutyrate	Amino Acid	Tryptophan Metabolism	34402	LC/MS Pos	100001404	4425	204.10191	133-32-4	8617	C11284	HMDB02096
195	indolelactate	Amino Acid	Tryptophan Metabolism	18349	LC/MS Pos	100000463	3514	206.08117	832-97-3	92904	C02043	HMDB00671
198	indolepropionate	Amino Acid	Tryptophan Metabolism	32405	LC/MS Pos	100001083	4147.9	190.08626	830-96-6	3744		HMDB02302
2357	inosine	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing	1123	LC/MS Neg	361	1602.1	267.07349	58-63-9	6021	C00294	HMDB00195
1364	inositol 1-phosphate (I1P)	Lipid	Inositol Metabolism	1481	GC/MS	370	2057.8	318.1	573-35-3;106032-59-1	440194	C04006	HMDB00213
280	isobutyrylcarnitine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	33441	LC/MS Pos	100001055	1955.1	232.15434	25518-49-4	168379		HMDB00736
281	isobutyrylglycine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	35437	LC/MS Neg	100001590	1420	144.06661	15926-18-8	10855600		HMDB00730
3030	isoeugenol sulfate	Xenobiotics	Food Component/Plant	48997	LC/MS Neg	100006089	3893	243.03326				
264	isoleucine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	1125	LC/MS Pos	376	1599	132.10191	73-32-5	6306	C00407	HMDB00172
535	isoleucylglycine	Peptide	Dipeptide	40008	LC/MS Pos	100003169	1740	189.12337	868-28-0	342532		
3184	isosorbide	Xenobiotics	Drug	20876	GC/MS	100000875	1522	100.9	652-67-5	12597	D00347	
241	isovalerate	Amino Acid	Leucine, Isoleucine and Valine Metabolism	44656	LC/MS Neg	100000708	1564	101.0608	503-74-2	10430	C08262	HMDB00718
243	isovalerylcarnitine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	34407	LC/MS Pos	100001393	2504.9	246.16999	31023-24-2	6426851		HMDB00688
242	isovalerylglycine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	35107	LC/MS Neg	100001452	1950	158.08226	16284-60-9	546304		HMDB00678
2573	I-urobilinogen	Cofactors and Vitamins	Hemoglobin and Porphyrin Metabolism	32426	LC/MS Neg	100001226	4190	591.31881	14684-37-8	26818	C05790	HMDB04157
3186	ketamine	Xenobiotics	Drug	35128	LC/MS Pos	100001503	2940	238.09932	6740-88-1	3821	C07525	HMDB15352
202	kynurenate	Amino Acid	Tryptophan Metabolism	1417	LC/MS Neg	98	2224	188.03531	492-27-3	3845	C01717	HMDB00715
201	kynurenine	Amino Acid	Tryptophan Metabolism	15140	LC/MS Pos	100000265	1902.1	209.09207	2922-83-0	161166	C00328	HMDB00684
781	lactate	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	527	LC/MS Neg	482	681.6	89.02442	79-33-4	612	C00186	HMDB00190
1601	lathosterol	Lipid	Sterol	39864	GC/MS	100001105	2337	255.2	80-99-9;80-99-9	65728	C01189	HMDB01170
977	laurate (12:0)	Lipid	Medium Chain Fatty Acid	1645	LC/MS Neg	181	5300	199.17035	143-07-7	3893	C02679	HMDB00638
1204	laurylcarnitine	Lipid	Fatty Acid Metabolism(Acyl Carnitine)	34534	LC/MS Pos	100001392	5070	344.27954	25518-54-1	10427569		HMDB02250
235	leucine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	60	LC/MS Pos	397	1680.2	132.10191	61-90-5	6106	C00123	HMDB00687
553	leucylglycine	Peptide	Dipeptide	40045	LC/MS Pos	100003185	1805	189.12337	686-50-0	79070		
1270	leukotriene B4	Lipid	Eicosanoid	37530	LC/MS Neg	399	5186	335.22278	71160-24-2	5280492	C02165	HMDB01085
1337	leukotriene B5	Lipid	Eicosanoid	46342	LC/MS Neg	100002813	5075	333.20713	88763-92-9	5283125		HMDB05073
2756	levulinate (4-oxovalerate)	Xenobiotics	Food Component/Plant	22177	LC/MS Pos	100000765	1869	99.04406	123-76-2	11579		HMDB00720
1008	lignocerate (24:0)	Lipid	Long Chain Fatty Acid	1364	GC/MS	516	2211	425.4	557-59-5	11197	C08320	HMDB02003
1148	linoleamide (18:2n6)	Lipid	Fatty Acid, Amide	32455	LC/MS Neg	1492	6205	278.24893	1/7/99	6435901		
1022	linoleate (18:2n6)	Lipid	Polyunsaturated Fatty Acid (n3 and n6)	1105	LC/MS Neg	180	5535	279.23295	60-33-3	5280450	C01595	HMDB00673
1024	linolenate [alpha or gamma; (18:3n3 or 6)]	Lipid	Polyunsaturated Fatty Acid (n3 and n6)	34035	LC/MS Neg	100001337	5450	277.2173		5280934	C06426	HMDB03073
1209	linoleoylcarnitine*	Lipid	Fatty Acid Metabolism(Acyl Carnitine)	46223	LC/MS Pos	100003151	5190	424.34214	36816-10-1	6450015		HMDB06469
2575	L-urobilin	Cofactors and Vitamins	Hemoglobin and Porphyrin Metabolism	40173	LC/MS Pos	100002568	4072.3	595.34902	34217-90-8	5280818	C05793	HMDB04159
72	lysine	Amino Acid	Lysine Metabolism	1301	LC/MS Polar	407	5431.1	145.09825	56-87-1	5962	C00047	HMDB00182
956	malate	Energy	TCA Cycle	1303	LC/MS Neg	409	615.6	133.01425	6915-15-7	525	C00149	HMDB00156
1104	maleate (cis-Butenedioate)	Lipid	Fatty Acid, Dicarboxylate	20676	LC/MS Polar	100000707	2510	115.00368	110-16-7	444266	C01384	HMDB00176
1165	malonate (propanedioate)	Lipid	Fatty Acid Synthesis	15872	LC/MS Polar	818	3447	103.00368	141-82-2;26522-22-85-0	867	C00383	HMDB00691
1164	malonylcarnitine	Lipid	Fatty Acid Synthesis	37059	LC/MS Pos	100001526	965	248.11287	853728-01-5	22833583		HMDB02095
832	maltose	Carbohydrate	Glycogen Metabolism	15806	GC/MS	913	2142.1	204.1	6363-53-7	10991489	C00208	HMDB00163
878	mannitol	Carbohydrate	Fructose, Mannose and Galactose Metabolism	15335	GC/MS	100000277	1839	319.1	69-65-8	6251	C00392	HMDB00765
874	mannose	Carbohydrate	Fructose, Mannose and Galactose Metabolism	48153	LC/MS Polar	803	2200	225.06159	3458-28-4	18950	C00159	HMDB00169
986	margarate (17:0)	Lipid	Long Chain Fatty Acid	1121	LC/MS Neg	891	5731	269.2486	506-12-7	10465		HMDB02259
1033	mead acid (20:3n9)	Lipid	Polyunsaturated Fatty Acid (n3 and n6)	35174	LC/MS Neg	100001472	5650	305.2486	20590-32-3	5312531		HMDB10378
3199	metformin	Xenobiotics	Drug	38306	LC/MS Neg	100002405	1266	128.09417	1115-70-4	4091	C07151	HMDB01921
287	methionine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	1302	LC/MS Pos	415	1250	150.05833	63-68-3	6137	C00073	HMDB00696
291	methionine sulfone	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	44878	LC/MS Polar	100004635	1880	180.0336	820-10-0	69961		
292	methionine sulfoxide	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	18374	LC/MS Polar	100000039	2698	164.03869	3226-65-1	158980	C02989	HMDB02005
2993	methyl glucopyranoside (alpha + beta)	Xenobiotics	Food Component/Plant	46144	LC/MS Neg	100005864	1070	193.0718				
2914	methyl indole-3-acetate	Xenobiotics	Food Component/Plant	1584	LC/MS Pos	1104	4350	190.08626	1912-33-0	74706		HMDB29738
2656	methyl-4-hydroxybenzoate sulfate	Xenobiotics	Benzoate Metabolism	48429	LC/MS Neg	100006116	2873	230.99688				
256	methylsuccinate	Amino Acid	Leucine, Isoleucine and Valine Metabolism	15745	LC/MS Polar	2051	2800	131.03498	498-21-5	10349		HMDB01844
3204	metoprolol acid metabolite*	Xenobiotics	Drug	34109	LC/MS Pos	100001385	2558	268.15434	56392-14-4	62936		
1356	myo-inositol	Lipid	Inositol Metabolism	1124	LC/MS Polar	363	3506.3	225.06159	87-89-8	892	C00137	HMDB00211
980	myristate (14:0)	Lipid	Long Chain Fatty Acid	1365	LC/MS Neg	519	5440	227.20165	544-63-8	11005	C06424	HMDB00806
981	myristoleate (14:1n5)	Lipid	Long Chain Fatty Acid	32418	LC/MS Neg	100001198	5346.9	225.186	544-64-9	5281119	C08322	HMDB02000
1582	myristoleoyl sphingomyelin*	Lipid	Sphingolipid Metabolism	47154	LC/MS Polar	100005985	876	717.51882				
1212	myristoleoylcarnitine*	Lipid	Fatty Acid Metabolism(Acyl Carnitine)	48182	LC/MS Pos	100006051	5120	370.29471	889848-55-9			
1581	myristoyl sphingomyelin*	Lipid	Sphingolipid Metabolism	42463	LC/MS Polar	100004328	873	719.53447		11433862		
1205	myristoylcarnitine	Lipid	Fatty Acid Metabolism(Acyl Carnitine)	33952	LC/MS Pos	100001270	5142.1	372.31084	18822-89-4	53477791		HMDB05066
2917	N-(2-furoyl)glycine	Xenobiotics	Food Component/Plant	31536	LC/MS Neg	100001086	1525.8	168.03023	5657-19-2;5657-19-2	21863		HMDB00439
2514	N1-Methyl-2-pyridone-5-carboxamide	Cofactors and Vitamins	Nicotinate and Nicotinamide Metabolism	40469	LC/MS Pos	100001468	1688	153.06586	701-44-0	69698	C05842	HMDB04193
2385	N1-methyladenosine	Nucleotide	Purine Metabolism, Adenine containing	15650	LC/MS Pos	1242	1399	282.11969	15763-06-1	27476	C02494	HMDB03331
2419	N1-methylguanosine	Nucleotide	Purine Metabolism, Guanine containing	31609	LC/MS Pos	100001122	1869	298.1146	2140-65-0	96373		HMDB01563
2421	N2,N2-dimethylguanosine	Nucleotide	Purine Metabolism, Guanine containing	35137	LC/MS Pos	100001412	2168	312.13025	2140-67-2	92919		HMDB04824
73	N2-acetyllysine	Amino Acid	Lysine Metabolism	36751	LC/MS Pos	100001721	836	189.12337	1946-82-3	92907	C12989	HMDB00446
2473	N4-acetylcytidine	Nucleotide	Pyrimidine Metabolism, Cytidine containing	35130	LC/MS Neg	100001413	2040	284.08881	3768-18-1	107461		HMDB05923
74	N6-acetyllysine	Amino Acid	Lysine Metabolism	36752	LC/MS Pos	100001734	1140	189.12337	692-04-6	92832	C02727	HMDB00206
2395	N6-carbamoylthreonyladenosine	Nucleotide	Purine Metabolism, Adenine containing	35157	LC/MS Pos	100001415	2673	413.14154	24719-82-2	161466		HMDB41623
2386	N6-methyladenosine	Nucleotide	Purine Metabolism, Adenine containing	37114	LC/MS Pos	213	1988	282.11969	1867-73-8	102175		HMDB04044
2404	N6-succinyladenosine	Nucleotide	Purine Metabolism, Adenine containing	48130	LC/MS Pos	100001664	2222	384.11499	4542-23-8			HMDB00912
75	N-6-trimethyllysine	Amino Acid	Lysine Metabolism	1498	LC/MS Pos	189	690	189.15976	23284-33-5	440120	C03793	HMDB01325
57	N-acetyl-1-methylhistidine*	Amino Acid	Histidine Metabolism	43255	LC/MS Pos	100004299	987	212.1028				
56	N-acetyl-3-methylhistidine*	Amino Acid	Histidine Metabolism	43256	LC/MS Pos	100002204	917	212.10297	37841-04-6	193270		
25	N-acetylalanine	Amino Acid	Alanine and Aspartate Metabolism	1585	LC/MS Neg	1110	861.2	130.05096	97-69-8	88064	C02847	HMDB00766
2808	N-acetylalliin	Xenobiotics	Food Component/Plant	45404	LC/MS Neg	100005367	1467	218.04925				
333	N-acetylarginine	Amino Acid	Urea cycle; Arginine and Proline Metabolism	33953	LC/MS Pos	100001266	1116	217.12952	155-84-0	67427	C02562	HMDB04620
31	N-acetylaspartate (NAA)	Amino Acid	Alanine and Aspartate Metabolism	22185	LC/MS Pos	100000787	1222.4	176.05535	997-55-7;997-55-7	65065	C01042	HMDB00812
41	N-acetyl-aspartyl-glutamate (NAAG)	Amino Acid	Glutamate Metabolism	35665	LC/MS Pos	100001612	1575.4	305.09795	3106-85-2	5255	C12270	HMDB01067
2462	N-acetyl-beta-alanine	Nucleotide	Pyrimidine Metabolism, Uracil containing	37432	LC/MS Pos	100002102	1471	132.06552	3025-95-4	76406	C01073	
406	N-acetylcarnosine	Peptide	Dipeptide Derivative	43488	LC/MS Neg	100004046	1235	267.10988	56353-15-2	9903482		HMDB12881
348	N-acetylcitrulline	Amino Acid	Urea cycle; Arginine and Proline Metabolism	48434	LC/MS Neg	100001577	940	216.09898	33965-42-3	656979	C15532	HMDB00856
39	N-acetylglutamate	Amino Acid	Glutamate Metabolism	15720	LC/MS Pos	100000282	1492	190.071	8/3/17	70914	C00624	HMDB01138
40	N-acetylglutamine	Amino Acid	Glutamate Metabolism	33943	LC/MS Pos	100001253	1193	189.08699	2490-97-3	182230	C02716	HMDB06029
2	N-acetylglycine	Amino Acid	Glycine, Serine and Threonine Metabolism	27710	LC/MS Neg	100001006	731	116.03531	543-24-8	10972		HMDB00532
53	N-acetylhistidine	Amino Acid	Histidine Metabolism	33946	LC/MS Neg	100001293	900	196.07276	39145-52-3	75619	C02997	HMDB32055
266	N-acetylisoleucine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	33967	LC/MS Neg	100001276	2275	172.09791	3077-46-1	2802421		
233	N-acetylkynurenine (2)	Amino Acid	Tryptophan Metabolism	48757	LC/MS Pos	100006378	3114	251.10264				
236	N-acetylleucine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	1587	LC/MS Neg	1082	2361.4	172.09791	1188-21-2	70912	C02710	HMDB11756
288	N-acetylmethionine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	1589	LC/MS Neg	1083	1787	190.05434	65-82-7	448580	C02712	HMDB11745
927	N-acetylneuraminate	Carbohydrate	Aminosugar Metabolism	32377	LC/MS Polar	1162	3072.6	308.0987	131-48-6	439197	C00270	HMDB00230
98	N-acetylphenylalanine	Amino Acid	Phenylalanine and Tyrosine Metabolism	33950	LC/MS Neg	100001256	2597	206.08226	2018-61-3	74839	C03519	HMDB00512
365	N-acetylputrescine	Amino Acid	Polyamine Metabolism	37496	LC/MS Pos	192	840	131.11789	18233-70-0	122356	C02714	HMDB02064
10	N-acetylserine	Amino Acid	Glycine, Serine and Threonine Metabolism	37076	LC/MS Polar	100001851	2000	146.04588	97-14-3	65249		HMDB02931
315	N-acetyltaurine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	48187	LC/MS Neg	100005466	800	166.01795		159864		
15	N-acetylthreonine	Amino Acid	Glycine, Serine and Threonine Metabolism	33939	LC/MS Neg	100001274	821.6	160.06153	17093-74-2	152204	C01118	
192	N-acetyltryptophan	Amino Acid	Tryptophan Metabolism	33959	LC/MS Neg	100001254	2630	245.09316	1218-34-4	700653	C03137	HMDB13713
111	N-acetyltyrosine	Amino Acid	Phenylalanine and Tyrosine Metabolism	32390	LC/MS Neg	100001104	1680	222.07718	537-55-3	68310		HMDB00866
277	N-acetylvaline	Amino Acid	Leucine, Isoleucine and Valine Metabolism	1591	LC/MS Neg	1084	1704	158.08226	96-81-1	66789		HMDB11757
3211	naproxen	Xenobiotics	Drug	12122	LC/MS Neg	1384	4155	229.08702	22204-53-1	156391	C01517	HMDB01923
336	N-delta-acetylornithine	Amino Acid	Urea cycle; Arginine and Proline Metabolism	43249	LC/MS Pos	100004523	887	175.10772		9920500		
1583	nervonoyl sphingomyelin*	Lipid	Sphingolipid Metabolism	47153	LC/MS Polar	100005986	850	857.67533	94359-13-4			
289	N-formylmethionine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	2829	LC/MS Neg	194	1543.8	176.03869	4289-98-9	439750	C03145	HMDB01015
186	N-formylphenylalanine	Amino Acid	Phenylalanine and Tyrosine Metabolism	48433	LC/MS Neg	100006056	2336	192.06661	13200-85-6	759256		
2495	nicotinamide	Cofactors and Vitamins	Nicotinate and Nicotinamide Metabolism	594	LC/MS Pos	432	1271.1	123.05529	98-92-0	936	C00153	HMDB01406
1194	N-linoleoylglycine	Lipid	Fatty Acid Metabolism(Acyl Glycine)	32462	LC/MS Neg	1506	5510	336.25441	3/6/64	6433346		
3442	N-methylpipecolate	Xenobiotics	Chemical	47101	LC/MS Pos	100005383	1129	144.10191	41447-17-0	11862129;11286529		
340	N-methylproline	Amino Acid	Urea cycle; Arginine and Proline Metabolism	37431	LC/MS Pos	100001956	831	130.08626	475-11-6	557		
1189	N-octanoylglycine	Lipid	Fatty Acid Metabolism(Acyl Glycine)	43502	LC/MS Neg	100003940	4335.4	200.12921	14246-53-8	84290		HMDB00832
1351	N-oleoyltaurine	Lipid	Endocannabinoid	39732	LC/MS Neg	100003119	5610	388.2527	52514-04-2	6437033		
996	nonadecanoate (19:0)	Lipid	Long Chain Fatty Acid	1356	LC/MS Neg	892	6068	297.2799	646-30-0	12591	C16535	HMDB00772
1190	N-palmitoyl glycine	Lipid	Fatty Acid Metabolism(Acyl Glycine)	42092	LC/MS Neg	100003686	5580	312.25441	2441-41-0	151008		
1353	N-palmitoyltaurine	Lipid	Endocannabinoid	39835	LC/MS Neg	100003239	5560	362.23705	83982-06-3			
1352	N-stearoyltaurine	Lipid	Endocannabinoid	39730	LC/MS Neg	100003240	5782	390.26835	63155-80-6	168274		
133	o-cresol sulfate	Amino Acid	Phenylalanine and Tyrosine Metabolism	36845	LC/MS Neg	100001806	2796	187.00705		11615528		
1117	octadecanedioate	Lipid	Fatty Acid, Dicarboxylate	36754	LC/MS Neg	100001615	5042.9	313.23843	871-70-5	70095		HMDB00782
1199	octanoylcarnitine	Lipid	Fatty Acid Metabolism(Acyl Carnitine)	33936	LC/MS Pos	100001247	4090	288.21694	3671-77-0	123701	C02838	HMDB00791
1145	oleamide	Lipid	Fatty Acid, Amide	32458	LC/MS Neg	1504	6581.5	280.26458	301-02-0	5283387	C19670	HMDB02117
990	oleate (18:1n9)	Lipid	Long Chain Fatty Acid	1359	GC/MS	442	1984.4	339.2	112-80-1	445639	C00712	HMDB00207
1341	oleic ethanolamide	Lipid	Endocannabinoid	38102	LC/MS Neg	1137	6900	324.2908	11-58-0;111-58-0	5283454		HMDB02088
1567	oleoyl sphingomyelin	Lipid	Sphingolipid Metabolism	37529	LC/MS Polar	100002106	865	773.58142	108392-10-5	6443882		
1210	oleoylcarnitine	Lipid	Fatty Acid Metabolism(Acyl Carnitine)	35160	LC/MS Pos	100001501	5215	426.35779	38677-66-6	6441392;53477789		HMDB05065
1494	oleoyl-linoleoyl-glycerophosphoinositol (1)*	Lipid	Lysolipid	48303	LC/MS Polar	100006140	902	859.53393				
2628	O-methylcatechol sulfate	Xenobiotics	Benzoate Metabolism	46111	LC/MS Neg	100004208	2344	203.00196		22473		
323	ornithine	Amino Acid	Urea cycle; Arginine and Proline Metabolism	1493	LC/MS Polar	444	4838	131.0826	3184-13-2	6262	C00077	HMDB03374
2432	orotate	Nucleotide	Pyrimidine Metabolism, Orotate containing	1505	LC/MS Polar	445	1638.1	155.00983	50887-69-9	967	C00295	HMDB00226
2434	orotidine	Nucleotide	Pyrimidine Metabolism, Orotate containing	35172	LC/MS Polar	100001416	2250	287.05209	314-50-1	92751	C01103	HMDB00788
3339	O-sulfo-L-tyrosine	Xenobiotics	Chemical	45413	LC/MS Neg	100005384	990	260.02343		514186		
2532	oxalate (ethanedioate)	Cofactors and Vitamins	Ascorbate and Aldarate Metabolism	20694	LC/MS Neg	100000841	603	88.98803	144-62-7	971	C00209	HMDB02329
983	palmitate (16:0)	Lipid	Long Chain Fatty Acid	1336	LC/MS Neg	424	5618	255.23295	57-10-3	985	C00249	HMDB00220
1144	palmitic amide	Lipid	Fatty Acid, Amide	42095	LC/MS Neg	100003915	6690	254.24893	629-54-9	69421		
984	palmitoleate (16:1n7)	Lipid	Long Chain Fatty Acid	33447	LC/MS Neg	452	5475	253.2173	373-49-9	445638	C08362	HMDB03229
1584	palmitoleoyl sphingomyelin*	Lipid	Sphingolipid Metabolism	42459	LC/MS Polar	100004329	866	745.55012				
1344	palmitoyl ethanolamide	Lipid	Endocannabinoid	38165	LC/MS Neg	1489	6760	298.27515	544-31-0	4671	C16512	HMDB02100
1565	palmitoyl sphingomyelin	Lipid	Sphingolipid Metabolism	37506	LC/MS Polar	100002107	870	747.56577	6254-89-3	9939941		
1497	palmitoyl-arachidonoyl-glycerophosphocholine (1)*	Lipid	Lysolipid	48383	LC/MS Polar	100006132	870	826.56034				
1498	palmitoyl-arachidonoyl-glycerophosphocholine (2)*	Lipid	Lysolipid	48392	LC/MS Polar	100006157	790	826.56034				
1207	palmitoylcarnitine	Lipid	Fatty Acid Metabolism(Acyl Carnitine)	44681	LC/MS Pos	100000776	5204	400.34214	6865-14-1	461	C02990	HMDB00222
1499	palmitoyl-linoleoyl-glycerophosphocholine (1)*	Lipid	Lysolipid	48385	LC/MS Polar	100006133	870	802.56018				
1500	palmitoyl-linoleoyl-glycerophosphocholine (2)*	Lipid	Lysolipid	48269	LC/MS Polar	100006134	783	802.56049				
1501	palmitoyl-linoleoyl-glycerophosphoinositol (1)*	Lipid	Lysolipid	48304	LC/MS Polar	100006138	910	833.51845				
1502	palmitoyl-oleoyl-glycerophosphocholine (1)*	Lipid	Lysolipid	48267	LC/MS Polar	100006142	853	804.57604				
1509	palmitoyl-oleoyl-glycerophosphoglycerol (2)*	Lipid	Lysolipid	48391	LC/MS Polar	100006159	745	747.51853				
1510	palmitoyl-palmitoyl-glycerophosphocholine (1)*	Lipid	Lysolipid	48276	LC/MS Polar	100006160	854	778.5604				
1511	palmitoyl-palmitoyl-glycerophosphocholine (2)*	Lipid	Lysolipid	48389	LC/MS Polar	100006161	790	778.5604				
3226	pantoprazole	Xenobiotics	Drug	38609	LC/MS Neg	100002808	4398	382.06785	102625-70-7	4679	C11806	HMDB05017
2520	pantothenate	Cofactors and Vitamins	Pantothenate and CoA Metabolism	1508	LC/MS Neg	1024	1498.7	218.10339	137-08-6	6613	C00864	HMDB00210
2660	paraxanthine	Xenobiotics	Xanthine Metabolism	18254	LC/MS Pos	100000453	2443.3	181.07201	611-59-6	4687	C13747	HMDB01860
127	p-cresol sulfate	Amino Acid	Phenylalanine and Tyrosine Metabolism	36103	LC/MS Neg	100001315	2890	187.00705	3233-57-7	4615423	C01468	HMDB11635
184	p-cresol-glucuronide*	Amino Acid	Phenylalanine and Tyrosine Metabolism	48841	LC/MS Neg	100006191	2420	283.08232	17680-99-8	154035		HMDB11686
982	pentadecanoate (15:0)	Lipid	Long Chain Fatty Acid	1361	LC/MS Neg	980	5521	241.2173	1002-84-2;10002-84-2	13849	C16537	HMDB00826
125	phenol sulfate	Amino Acid	Phenylalanine and Tyrosine Metabolism	32553	LC/MS Neg	100001510	2156	172.9914	937-34-8	74426	C02180	HMDB60015
105	phenylacetate	Amino Acid	Phenylalanine and Tyrosine Metabolism	15958	LC/MS Neg	100000011	2110.8	135.04515	103-82-2	999	C07086	HMDB00209
181	phenylacetylcarnitine	Amino Acid	Phenylalanine and Tyrosine Metabolism	48425	LC/MS Pos	100006108	2687	280.15434	287108-21-8			
109	phenylacetylglutamine	Amino Acid	Phenylalanine and Tyrosine Metabolism	35126	LC/MS Pos	100001417	2875	265.11829	28047-15-6	92258	C04148	HMDB06344
97	phenylalanine	Amino Acid	Phenylalanine and Tyrosine Metabolism	64	LC/MS Pos	460	2050	166.08626	63-91-2	6140	C00079	HMDB00159
3426	phenylcarnitine*	Xenobiotics	Chemical	43265	LC/MS Pos	100004555	2629.9	266.13869	105450-08-6			
102	phenyllactate (PLA)	Amino Acid	Phenylalanine and Tyrosine Metabolism	22130	LC/MS Neg	100000774	2208	165.05571	828-01-3	3848	C05607	HMDB00779
101	phenylpyruvate	Amino Acid	Phenylalanine and Tyrosine Metabolism	566	LC/MS Neg	241	2517.6	163.04007	156-06-9	997	C00166	HMDB00205
968	phosphate	Energy	Oxidative Phosphorylation	42109	LC/MS Neg	461	608	96.96962	7664-38-2	1061	C00009	HMDB01429
89	pipecolate	Amino Acid	Lysine Metabolism	1444	LC/MS Pos	1025	1120	130.08626	4043-87-2	849	C00408	HMDB00070
2940	piperine	Xenobiotics	Food Component/Plant	33935	LC/MS Pos	100001267	5135	286.14377	94-62-2	638024	C03882	HMDB29377
3235	pivaloylcarnitine	Xenobiotics	Drug	35432	LC/MS Pos	100001589	2400	246.16999		126894		HDMB41993
1675	pregn steroid monosulfate*	Lipid	Steroid	32619	LC/MS Neg	100002067	5000	397.20541	1247-64-9			
